customer_id,recency,frequency,monetary
38403,1519,1,60
14693,760,1,24.89999961853028
17939,867,1,159.99000549316406
6037,723,1,439.25
4563,301,1,37.9900016784668
24039,3,1,9.989999771118164
1317,3,1,48.930000305175774
9973,54,1,31.590000152587887
41351,5,1,27
25121,522,1,39
27285,845,1,23.5
21875,569,1,115.98999786376952
30531,649,1,60.08000183105469
88238,521,1,97.5
59353,522,2,169.89999389648435
49286,54,1,7
79582,83,1,78.95000076293945
66598,816,1,80.58999824523926
63681,335,1,21.950000762939453
42041,221,1,32
71945,214,1,103.12999725341795
67617,225,1,74.9900016784668
71318,248,1,76.93000030517578
45350,74,3,421.64999771118164
54006,26,1,24.989999771118164
84929,152,1,70
23710,303,1,316.0699996948242
76273,243,1,81.96000099182129
32366,75,1,28.780000686645508
72635,25,1,216.95000076293945
97192,764,1,74.5
88865,140,1,228
84145,721,1,167.89999771118164
97584,66,1,50
75944,209,1,147.5
80272,357,1,29.989999771118164
89320,43,1,69.30000305175781
76336,130,2,159.98999786376953
84992,1382,1,67
82828,294,1,8.5
54696,1022,1,13.039999961853027
87156,816,1,32
65908,37,1,158
50760,143,1,42.67000150680542
68072,125,1,18
63744,865,1,110.4499969482422
298,545,1,39
18692,465,1,79.98999786376953
5708,67,1,46
26266,545,1,25.989999771118164
12200,984,1,98
16528,101,1,85.68000030517578
41414,211,1,64.98999786376953
33840,316,1,74.5
9346,174,1,311
18002,228,1,63.950000762939446
23412,693,1,157.31999969482422
21248,177,1,68.98999786376953
6100,186,1,130
16920,43,2,136.57000160217285
3936,1800,1,33.9900016784668
28648,761,1,12.949999809265137
34221,413,1,22.989999771118164
17241,582,1,154.74000549316406
74015,703,1,30
20158,388,1,65.23000144958496
21509,566,1,18.96999931335449
15890,4,2,240.45000076293945
29999,1026,1,48.5
89644,808,1,39.880001068115234
24380,448,1,6.5
95263,505,1,18.079999923706048
86773,11,1,31.89999961853028
8797,712,1,184
96783,8,1,54
31350,9,1,89.4900016784668
91041,255,1,75
15721,1306,1,79.98999786376953
47148,148,2,123.43999671936035
81108,44,1,10
69747,239,1,82.95000076293945
18807,62,1,6.989999771118164
45797,86,2,200.7699966430664
34390,316,2,63
14493,39,1,34.97999954223633
68350,1121,1,39
11499,15,1,36.63999938964844
45459,561,1,208.25000190734863
42880,23,1,352
79757,1367,1,230.98000717163086
44231,436,1,60
89521,307,2,74
69578,18,2,75.95000076293945
75412,187,2,70.9900016784668
13142,100,1,108.31000137329102
98011,900,3,496.9799919128418
35741,147,1,69
10271,193,1,350
24257,158,1,12.989999771118164
32747,528,1,19.950000762939453
21632,793,1,65.98999977111816
10148,709,1,179.99000549316406
45505,254,2,134
42926,171,1,247.05000495910647
56989,1616,1,158
99362,38,1,155
384,3,1,85
79465,1841,1,172.45000076293945
54164,1417,1,29.989999771118164
21678,220,1,298
66876,128,1,175
12973,649,1,10.989999771118164
23152,312,1,151.54999542236328
96906,736,1,103.94000244140625
65187,508,1,49.9900016784668
39717,1263,1,70
68104,229,1,74.98999786376953
43049,95,1,40
60029,395,1,65
79511,1773,1,74
14247,225,1,135.8800048828125
10394,189,2,63.98000144958496
27374,345,1,49.5
72326,342,2,124.93000030517578
38827,468,1,65
55346,525,1,18
16013,487,2,135.04000282287598
50188,272,1,25
86435,339,1,69.73999977111816
23198,311,1,47.790000915527344
2886,230,1,25
8628,91,1,19.89999961853028
8874,336,1,198
37261,420,1,10
37015,3,1,85
72956,841,1,35
21217,1255,1,141.97999954223633
4360,33,1,71.98999977111816
38197,1428,1,178
58509,3,1,42.72000026702881
52890,139,1,137.97000122070312
40301,309,1,63.970001220703125
82259,60,1,189.3499984741211
3424,141,1,93.7699966430664
59783,888,2,224.69000148773193
37307,181,1,37.5
96322,238,1,45.40999984741211
25900,1,1,69.5
81031,812,1,36
38243,90,1,30
36079,188,1,72.44999885559082
7646,403,1,118
95386,189,1,60
93866,1001,1,72.5999984741211
17533,363,1,99.9800033569336
60075,460,1,92.4900016784668
93620,611,1,85
83979,137,1,148
38535,26,1,120
58847,320,1,414.4900016784668
7354,526,1,32
18469,234,1,184
16059,284,1,33.75
95094,521,1,88
29830,989,1,64.5199966430664
68857,587,1,32.95000076293945
65940,156,1,40
20573,348,2,254.9800033569336
28233,383,1,17.5
94327,250,1,49.9900016784668
26667,29,2,101.35000038146973
33331,203,2,22.880000114440918
70162,261,2,932.7800025939941
1197,547,2,53.70000076293945
74951,404,1,105.98999977111816
7861,981,1,36.880001068115234
51831,892,1,66.57999992370605
76302,239,1,39.59999847412109
96368,634,1,24.989999771118164
14124,882,1,149.5800018310547
60673,505,1,64.5
66415,1481,1,80
2073,51,1,34.38999938964844
32455,361,1,187.17999839782715
55054,88,1,35
80739,851,1,89.98999786376953
2196,468,2,317.9199981689453
21094,702,1,56.950000762939446
72034,162,1,50.66999816894531
25485,316,1,110.06999969482422
43218,45,2,70
88662,247,1,60.27999877929689
53872,1038,1,49.5
97075,879,1,499
11084,4,1,64.97999954223633
36554,364,1,104.44999885559082
34805,1293,1,236.83999633789065
51708,660,1,140
23321,1079,1,53.98000144958496
55930,321,2,62.95000076293945
30583,179,1,39.5
15429,799,1,185.6499948501587
44569,1222,2,120.97000122070312
58094,132,1,25
21263,417,1,57.9900016784668
21755,260,1,115.98999786376952
64543,3,1,9.010000228881836
87357,379,1,128.75
799,1239,1,39.9900016784668
25193,932,1,25
97367,226,1,59
65817,943,1,127.51000213623048
56743,226,1,258
90534,306,1,36.9900016784668
31934,668,1,39.9900016784668
67812,917,1,82.16999816894531
79050,987,1,89.9900016784668
88539,1582,1,35.27000045776367
89352,306,1,45.29999923706056
66630,56,1,158
36385,903,1,57.21000099182129
34974,496,1,89.98999786376953
9504,588,2,238.9900054931641
6587,1273,1,18
51539,357,1,70.98999977111816
96491,184,1,49.950000762939446
13832,1,1,77
64772,27,1,72
66338,502,1,167
18054,1085,1,28
98257,912,1,11.56999969482422
6693,98,1,175
10025,262,2,128.3799991607666
39196,758,1,59.989999771118164
13726,574,1,35
58678,517,1,100.71000099182129
72787,1555,1,11.989999771118164
43524,10,1,49.59000015258789
24503,270,1,54.959999084472656
21386,1334,1,264
36846,199,1,54
91287,424,1,261.07999992370605
74553,241,1,38.5
27941,359,1,130
62900,92,1,187.97000122070312
23613,167,1,45.9900016784668
59568,155,1,25
1028,152,1,25
7569,50,1,31.989999771118164
18930,576,2,81.63999938964844
41652,1373,1,198.5
63882,516,1,57.880001068115234
67583,1724,1,24.64999961853028
95801,5,1,39.9900016784668
26959,480,1,29
37722,112,1,195
39886,42,1,55
16580,354,2,473.9400005340576
74261,9,1,101.95000076293945
62024,1147,1,75
63590,46,1,205.1999969482422
59262,1670,1,39.220001220703125
27251,124,1,168.5
9441,241,1,194
81400,103,1,155.69000244140625
62316,46,2,100.80999946594238
49083,106,2,209.9699993133545
16872,251,1,44.950000762939446
37430,175,1,26.59000015258789
80218,824,1,76.95999908447266
17364,136,2,111.15999984741211
30689,59,1,83.14999961853027
39594,1071,1,388.939998626709
28525,232,1,32.9900016784668
82382,185,1,42.5
97381,778,1,11.260000228881836
47609,217,1,234.05000019073486
58970,1684,1,39
70331,1124,2,193.5
18346,329,3,122
74659,656,1,295.61000061035156
72495,1512,1,89
93053,160,1,24.989999771118164
73185,706,1,63.59999847412109
60782,174,2,74.96000099182129
5004,350,1,32.9900016784668
36308,458,1,60.11000061035156
58861,145,1,102.98999786376953
1091,543,1,27.55000114440918
33391,654,1,486.9399948120117
29478,98,1,17.8799991607666
90474,180,1,172.1399974822998
97304,414,1,85
81984,65,1,33
13849,121,1,95.98999786376952
22199,761,2,254
21034,5,1,35
88954,268,1,19.950000762939453
22030,752,2,159.95000076293945
44752,151,1,249.98999977111816
71974,246,1,219
76056,9,1,112
71665,127,2,378.38000106811523
50726,201,2,109.44000148773193
56345,89,1,39.09999847412109
89996,514,1,143
83504,349,1,65.9900016784668
6756,26,1,125
5173,63,1,145
18240,1152,1,6.989999771118164
73371,909,1,26.989999771118164
951,51,1,24
68748,226,3,305.99999809265137
91685,633,1,50
17593,592,1,60.97999954223633
76365,8,1,340.8400058746338
3484,14,1,88.94000244140625
19591,647,1,54.9900016784668
40762,769,2,290.42999839782715
32349,8,2,484.9499969482422
63484,54,2,309.98999977111816
97444,406,1,97.5
47500,393,1,19.96999931335449
96139,870,1,81.98999977111816
3530,77,1,49.950000762939446
53474,4,1,19.989999771118164
42113,102,1,179.99000549316406
8399,164,2,282.6599998474121
30875,653,1,114.98999786376953
51954,232,1,14.989999771118164
27480,5,1,28.950000762939453
80341,46,1,8.819999694824217
67689,791,2,597.9500000476837
38887,624,1,49.950000762939446
59199,82,1,66.05000305175781
35970,29,1,29.950000762939453
64357,514,1,16
42219,912,1,40.9900016784668
14722,248,1,225.4900016784668
30706,33,1,49.9900016784668
80447,211,2,54.989999771118164
63467,476,1,25
60135,194,1,43.9900016784668
88937,178,1,115.78000068664551
87480,267,2,69.98000144958496
85605,735,1,55.489999771118164
98778,1064,2,51.130001068115234
94450,1106,1,25
81967,124,1,344.2200050354004
77639,36,1,300
24609,1164,1,25.5
63315,908,1,19.989999771118164
50248,196,1,80.5
17639,191,1,41.950000762939446
44984,3,1,97.94000244140625
20971,185,1,2.950000047683716
32332,106,1,8.899999618530273
77530,411,1,24.979999542236328
45230,1162,1,42
48316,16,1,145.9799976348877
1841,147,1,60
23736,878,1,32.9900016784668
83089,170,1,49
30228,247,1,12.600000381469728
20925,302,1,15.989999771118164
78867,708,1,58
67752,5,1,149.97000122070312
613,211,1,59.39999961853027
99714,343,2,51.89999961853027
15123,104,1,18.75
68980,1164,1,17.5
3962,468,1,107.65999984741211
21861,94,1,89
98194,6,2,72.03999900817871
29584,217,1,242.93999481201172
25256,916,1,175
40699,1041,2,401.46999740600586
34207,167,2,400.7000045776367
36617,3,1,19.989999771118164
52060,2,1,51.77000045776367
6862,15,1,30
74782,76,1,15
47978,280,1,194
90580,78,1,182.98999977111816
49790,458,2,390.4200019836426
58446,14,2,204.3499984741211
57450,77,1,90
31980,356,1,10.989999771118164
65110,49,1,21.989999771118164
36723,573,1,352.4499969482422
676,24,1,25.200000762939453
62193,644,2,82
11728,40,1,9.010000228881836
68121,506,1,142.6999969482422
69332,1678,1,39
38429,709,1,7.989999771118163
89369,1290,1,39.450000762939446
18698,71,1,65.66000366210938
92286,1204,1,171.0900001525879
76471,192,1,167.49000549316406
10042,142,1,72
68811,54,1,175
11038,1176,1,19.989999771118164
7815,754,1,895
50480,66,1,45
26836,515,1,259
82399,392,1,36.9900016784668
78698,819,1,81.48000144958496
47394,264,1,33.15999984741211
70022,811,1,49.9900016784668
59445,37,1,37.4900016784668
29232,317,1,59.7400016784668
57281,53,1,114.95000076293945
7337,213,1,19.96999931335449
4420,1202,1,99.98999786376952
7984,26,1,24.989999771118164
31290,457,1,35.9900016784668
55223,62,1,25
89890,4,1,30
15950,27,2,131.25
45336,4,1,239.98000717163086
81383,178,1,69.5
64589,1453,1,52.790000915527344
71081,3,1,34.5
10563,701,1,39.9900016784668
85147,79,1,158.98999977111816
53228,221,1,6.900000095367432
24088,283,1,187
73786,545,1,12.989999771118164
13417,675,2,256.9900016784668
58618,181,1,50.400001525878906
1429,1119,1,33
29816,122,1,54
35555,1181,1,53.950000762939446
56697,645,1,368
38472,31,1,347.9900016784668
31333,239,1,48.85000038146973
46026,197,1,39.09999847412109
44815,540,1,63.9900016784668
84978,402,1,230.8499984741211
8568,3,1,39.6899995803833
68164,306,1,16.989999771118164
22677,15,1,109.89000129699707
37370,264,1,199.5
52475,1163,1,34.2400016784668
12896,129,1,11.119999885559082
91533,4,1,73.1500015258789
19866,1455,1,24
38260,3,1,35.61999988555908
15538,3,1,113.90000152587892
94865,38,1,21
42588,148,1,145
78635,135,1,39.5
80862,253,1,46
2946,66,1,54
73829,77,1,581.9499969482422
65173,1461,1,16.020000457763672
84194,6,1,462.98999977111816
69501,22,2,70.01000022888184
99256,642,1,172.76000213623047
9979,2,1,18.950000762939453
41220,51,1,795
51785,35,2,72.98999977111816
55870,374,1,5.980000019073486
82336,168,1,95.05999946594238
6341,211,1,26
26315,408,1,24.989999771118164
28479,262,1,59.9900016784668
39056,300,1,29
64526,1214,1,108.23999977111816
80172,1214,1,50
86664,1425,1,269
8505,164,1,14.699999809265137
41114,1414,1,31.989999771118164
49727,683,2,63.28999996185303
77361,845,1,118
43278,4,1,68.45000076293945
70869,195,1,50.53999996185303
65416,835,1,62
19972,496,1,76
63252,326,1,23.799999237060547
61088,998,1,39.95000076293945
75887,10,1,99.98999786376952
37676,814,1,25
14954,210,2,253
35512,286,1,186
39840,492,1,10
12790,186,1,24
71559,67,1,93.9800033569336
42004,1556,1,169
17118,50,1,160.44000244140625
20756,656,1,138.3400001525879
72249,300,2,131.20000076293945
83610,772,1,110.7400016784668
5067,1086,2,219.2300033569336
14264,370,1,85.5
2903,616,1,34.95000076293945
76577,1190,1,48.98000144958496
198,80,1,24.989999771118164
94971,193,1,40.97999954223633
99840,622,1,370
44632,317,1,47.9900016784668
33225,351,1,215
98489,55,1,32.9900016784668
49541,583,1,60
41715,1001,1,247.77999877929688
91991,513,2,114.5
4174,655,1,128
52458,4,1,218.72000122070312
1257,357,1,189.3900032043457
65834,1365,1,6.989999771118164
39700,706,1,25.479999542236328
96923,21,1,47.630001068115234
92037,301,1,160
52412,149,1,86
80630,105,1,12.989999771118164
29690,844,1,39.97999954223633
10457,115,1,52.5
98443,140,1,69.98999786376953
46670,22,1,48.04999923706056
64483,99,1,138.5
53076,694,1,49.9900016784668
41761,963,1,34.9900016784668
74370,310,1,44.77999877929688
96428,657,1,99.97000122070312
59382,155,1,17.989999771118164
31164,801,1,26
31705,228,1,256.7300000190735
48144,592,1,139.14000129699707
16414,907,1,36.9900016784668
58864,520,1,10.590000152587892
70271,18,2,109
63773,312,1,76.94000053405762
72263,28,1,16.950000762939453
61781,163,1,119.98999786376952
20985,338,1,15
72850,175,1,10.989999771118164
80676,535,1,7
94052,210,1,24.950000762939453
48067,26,2,45.95000076293945
83029,121,3,210.9600009918213
62422,6,1,49.9900016784668
17427,471,1,238.92999267578125
50938,894,1,11.989999771118164
95031,1489,1,70.9900016784668
63481,18,1,135
7045,822,1,14
81632,401,1,65
84211,1718,1,20.989999771118164
60384,235,2,67.28999900817873
40195,807,1,44
47626,527,1,36.9900016784668
44045,52,1,75.97000122070312
98151,1102,1,193.94999694824216
27314,286,1,39.9900016784668
1595,198,1,70
44294,784,1,59.9900016784668
11685,116,1,64.47000122070312
26378,544,1,45.9900016784668
76654,420,1,33.170000076293945
65293,426,1,182.95999908447266
28001,801,1,8.989999771118164
96136,6,1,11.100000381469728
51479,424,1,54.950000762939446
81217,1236,2,96
52999,3,1,29.950000762939453
12956,7,1,25.200000762939453
24858,527,1,307
41592,871,2,571.8800001144409
21526,25,2,293.8999996185303
86541,6,1,15.989999771118164
9624,245,1,69.98999786376953
61904,7,1,130.60999870300293
37842,240,1,44.9900016784668
92532,1032,1,24
44924,107,1,98.5
14971,663,1,48.650001525878906
59923,1134,1,32
85608,1315,1,196.94000244140625
58449,130,1,89
91745,296,1,189.5
69269,835,1,119.90000152587892
19408,300,1,25.989999771118164
80338,635,1,36
24317,666,1,79
10503,530,1,148
26481,158,3,132.81000137329102
64360,606,1,105
55947,626,1,15.909999847412108
67354,7,1,15
21323,1030,1,81.5
75180,34,1,71.30999755859375
45565,98,1,24.979999542236328
90517,309,1,18.799999237060547
324,91,1,59.5
1798,924,1,128
68977,1107,1,21.709999084472656
86879,57,1,42
57570,881,2,321
21864,26,1,47.70000171661377
1549,111,1,39.9900016784668
3713,566,1,387.289999961853
78715,28,1,9.989999771118164
65339,228,1,14.760000228881836
65880,956,1,103.19000244140624
99422,874,2,72.81999969482422
24961,34,1,88.5
57616,53,2,206.8399963378906
83750,919,1,144.45000076293945
98240,174,1,29.65999984741211
54699,933,1,62
44383,20,1,121.9499969482422
95323,491,1,143.94000053405762
95987,685,1,272.94000244140625
32810,1328,1,29
11562,512,1,157.47999954223633
16517,114,1,44.950000762939446
27878,439,2,81.81000137329102
13789,682,1,54
81045,527,2,261.04000186920166
91622,56,1,138
90368,462,1,89.38000106811523
15120,781,1,150.75
12203,320,1,19
75306,93,1,402.98999977111816
88705,12,1,60.970001220703125
64729,1566,1,120
30769,112,1,22.100000381469727
72389,92,1,40
52827,255,1,33.9399995803833
21449,9,1,18
2551,170,1,80
35160,934,1,69.94999694824219
70374,1252,1,9.899999618530272
51353,389,1,169
42156,23,2,253.83999633789062
93096,124,1,189
40115,336,1,8.229999780654907
85436,8,1,91.70000076293945
25840,1100,1,19.170000076293945
28754,42,1,209.92999267578125
35037,21,1,25
31459,135,1,178.29999923706055
10729,342,1,15.989999771118164
62714,1097,1,59.9900016784668
46398,380,1,12
12438,141,1,11.899999618530272
74739,396,1,44.5
31977,63,2,107.27999877929688
74765,394,3,81.34999990463257
71848,215,1,292.95999908447266
29060,147,1,14.590000152587892
61028,975,1,6.949999809265137
69684,28,1,15.949999809265137
17991,940,1,79.94000244140625
39239,232,1,30
93849,435,1,45
39551,356,1,12.989999771118164
52535,11,1,29.950000762939453
97736,308,1,98.98999977111816
2010,74,1,130.3699951171875
33978,983,1,139.36000251770022
9255,1495,1,158
87835,518,1,44
30503,166,1,90.4900016784668
8353,1453,1,24.989999771118164
82488,117,1,83.30999755859375
88476,225,1,36.950000762939446
25714,155,1,112.5
37536,12,1,261
99196,886,1,31.619999885559082
4715,578,1,278.9600009918213
35850,1768,1,44
25273,6,1,49.5
61240,265,1,71
28190,57,1,149
32518,431,1,225.9300079345703
70225,177,1,16
7632,555,1,14.670000076293944
86126,134,1,18
79130,158,1,69
13371,447,1,56.9900016784668
59554,11,1,24.989999771118164
16225,338,1,25.350000381469727
50308,97,2,65.97999954223633
46521,25,2,337.9900016784668
68210,157,1,10.989999771118164
74616,225,1,14.970000267028809
70915,78,1,323
66587,143,1,59.97999954223633
14602,243,1,50.60000133514404
91473,307,1,62.41000175476074
27586,31,1,74
23258,300,1,62.220001220703125
87600,97,2,186.48000144958496
64878,1380,1,264
37324,615,1,74
55532,529,1,219.98999786376953
64188,384,1,98
12495,1319,1,128
10580,149,1,42.209999084472656
53368,16,2,132.97999954223633
78346,13,1,6
67769,1188,1,50.96999931335449
78097,661,1,38
89166,557,1,110.62999916076662
14659,560,1,29.8799991607666
54934,3,1,169
34284,8,2,114.9900016784668
22923,72,1,25
91181,65,1,55.619998931884766
33743,271,1,48.97999954223633
10872,4,1,105.9399995803833
79969,3,2,151.1100044250488
89707,127,1,24.950000762939453
97430,1089,1,12.949999809265137
99053,1564,1,65.80999946594238
57201,138,1,11.989999771118164
40885,25,1,137
90829,594,1,70
98655,1180,1,88.5
34055,229,1,12.989999771118164
36972,990,1,60.950000762939446
95738,6,1,39.9900016784668
55303,987,1,165.9900016784668
12189,233,1,37.900001525878906
5359,183,1,133.75999641418457
58174,74,1,72.77000141143799
62133,68,1,129.99000549316406
72498,125,1,8.989999771118164
22694,701,1,55.870001792907715
68061,976,1,9
71479,254,1,69.5
55163,130,1,44.450000762939446
9796,1247,1,15.3100004196167
1446,391,1,89
87772,1354,1,27.0600004196167
74012,117,2,35.489999771118164
75014,236,1,25.200000762939453
85419,180,1,14.899999618530272
78927,216,1,49.5
67520,708,1,15.399999618530272
20155,506,1,197
33577,934,1,24
46272,921,1,206.9499969482422
50231,957,1,62
60258,35,1,54.9900016784668
44397,161,1,109.2299976348877
52764,788,1,46.9900016784668
53766,342,1,68
96216,160,1,101.9900016784668
24091,105,1,36.380001068115234
36431,742,1,92
29524,97,2,50.95000076293945
36926,46,1,67.5
25024,33,1,72
8794,27,3,214.87999534606934
21111,947,1,179
42923,203,1,15
54825,645,1,35.5
27603,789,1,28.75
80942,56,1,287.6400146484375
69040,59,1,39.9900016784668
10268,266,1,150.41000366210938
52810,325,1,81.61000061035156
37490,32,1,89.5
87434,508,1,97.5
42359,3,1,39.950000762939446
3776,1020,1,67.93000030517578
1784,420,1,20
64171,1686,1,35
7735,1254,1,84
4317,523,1,223.64999771118164
46796,450,1,59.5
84918,283,1,64
96325,1735,1,44.08000087738037
88250,889,1,54.9900016784668
56637,225,1,49
67998,55,1,14.5
26544,283,1,47.790000915527344
52309,521,1,28.950000762939453
15183,97,1,26.989999771118164
25548,137,1,104.93999862670898
79986,62,1,30
84314,51,1,66
73557,51,1,15.5
90869,134,1,157.5
29186,1503,1,101.75
968,121,1,219.5
4300,239,1,60.66999912261964
94264,8,1,267.58999824523926
905,75,3,250.58999824523926
98592,95,2,73.59000205993652
53783,998,1,73.5
62196,717,1,116.98999786376952
65190,82,1,12
25651,1681,1,31.90999938920141
28645,581,1,15
90915,434,1,120
17825,98,1,48
43401,112,1,115.3000030517578
29587,15,1,50
15810,1790,1,150.41000366210938
46899,3,1,19.64999961853028
43942,360,1,67.98999786376953
61254,1488,1,68.6500015258789
53242,18,1,18.270000457763672
87371,307,1,25
12126,137,1,29.93000030517578
64649,144,1,19.950000762939453
46750,64,1,60
83043,256,1,29.989999771118164
13600,596,1,72.95999908447266
85897,8,2,146.5
2780,749,1,284.43000411987305
92389,11,1,189.98999786376953
15764,590,1,32
4403,182,1,69.4800033569336
16305,525,1,49.5
81028,1030,1,29.989999771118164
32535,1185,1,251.8000030517578
97258,1831,1,107.66999816894531
9813,255,1,9.949999809265137
92930,309,1,24.989999771118164
27666,549,1,24.989999771118164
74536,5,1,81.2699966430664
36557,208,1,22
12,1011,2,57.949997901916504
98074,1130,1,198.95000076293945
44217,151,1,23.15999984741211
95157,18,1,198
2027,132,1,54.5
12392,46,2,148.72999954223633
74121,188,1,39.9900016784668
66461,168,1,24.059999465942383
57805,3,1,50
76826,451,1,16
95369,5,1,17
7460,208,1,48
20742,290,1,25
18821,445,1,148.95000076293945
57115,321,1,58.9900016784668
10165,1001,1,44
11914,94,3,123.88999938964844
65771,195,1,26.989999771118164
22491,73,1,73.89999961853027
76348,429,1,233.47999954223633
5422,34,1,158
78512,554,1,96
69856,1110,1,42.39999961853027
74599,676,1,18.840000152587887
8001,866,1,229.49000549316406
27234,563,1,52.450000762939446
57264,282,1,84.59000015258789
37905,318,1,84.48999977111816
91888,1022,1,73.94000053405762
87019,1345,1,98.39000129699707
93683,142,1,25.989999771118164
55100,197,1,56.9900016784668
40610,4,1,15.279999732971191
95847,630,1,134.68999767303467
32103,87,1,26.36000061035156
59153,981,1,29.950000762939453
65230,278,1,11.989999771118164
71894,4,1,92.9399995803833
15873,8,1,78.75
77132,476,1,23.96999931335449
11373,641,1,64.94999694824219
85960,558,1,102.9799976348877
92452,1645,1,274.98999786376953
68476,837,1,59.5
2717,73,1,189.98999786376953
29939,80,1,12.899999618530272
40759,226,1,287.48999786376953
553,3,1,73.79999923706055
61317,243,1,249.9900054931641
38595,22,1,49.9900016784668
35326,12,1,244.13999938964844
89057,488,2,268.64000129699707
53179,1188,1,29.989999771118164
71204,652,2,174.18999862670898
23965,23,2,408.94999980926514
43982,252,1,184.49000549316406
48482,257,1,49.9900016784668
30457,76,1,27.06999969482421
80401,828,1,19.520000457763672
62007,215,1,101.98999786376952
32621,766,1,69.9800033569336
38031,221,1,293.4499969482422
71745,209,1,131.70000076293945
21260,64,2,501.9799919128418
53351,38,1,37.450000762939446
44523,205,1,65
85270,406,2,118.58999633789062
21801,913,3,260.9900016784668
1243,896,1,55.489999771118164
85333,172,1,69.85000038146973
97321,368,1,210.5
62697,589,1,34.97999954223633
89661,268,1,6
42053,317,1,136
91582,656,1,77.94000244140625
95910,784,1,50.94000053405762
92993,1,1,12.909999847412108
46381,318,1,97.5
3195,94,1,120.98999786376953
11851,472,1,147.95000076293945
23212,206,1,19.989999771118164
78990,383,1,67.98999977111816
76285,614,1,164
67629,889,1,60.9900016784668
93205,260,1,29.989999771118164
60447,411,2,146.89999961853027
341,233,1,19.989999771118164
17410,128,1,14.6899995803833
66939,63,2,100.43999671936034
82087,308,1,69.44999694824219
88187,759,1,152.93999481201172
6982,32,1,69.5
93056,1268,1,28.5
96843,297,1,39.9900016784668
86023,61,2,37.989999771118164
4818,341,2,77.54999923706056
92515,547,1,315.37000274658203
99007,32,1,75.62999725341797
99548,721,1,31.979999542236328
81695,157,1,16
90351,1364,1,198
91284,30,1,26.89999961853028
55578,328,1,39.9900016784668
93448,187,1,26.989999771118164
20115,795,1,100
43676,475,1,122.59999847412108
14705,778,1,56.489999771118164
49086,647,1,417.2899932861328
33099,28,1,29.989999771118164
76136,278,1,75
64234,299,1,87.92999935150146
6049,247,1,36.5
42837,183,1,138.6100034713745
59906,401,1,131.94999980926514
27838,937,1,16
59216,5,2,271.9500000476837
72200,483,1,49
35953,9,1,268.39000129699707
38658,727,1,28
33789,6,2,177.6699981689453
24592,560,1,12
56511,846,1,135
18641,1166,1,9.989999771118164
31625,224,1,12.989999771118164
18100,1319,1,119.5
49478,772,1,106.9499969482422
32166,97,1,63.9900016784668
39199,149,1,24.209999084472656
54888,923,1,19.209999084472656
52183,379,1,429
22428,976,1,108.9900016784668
26756,290,1,25
36494,36,2,55.489999771118164
8087,136,1,16
57699,423,1,160.3800048828125
12332,678,1,424.5
70434,95,1,64
90331,111,1,112.95000076293945
61967,684,1,12.989999771118164
94599,335,1,29.68000030517578
6736,7,1,19.989999771118164
20845,28,1,32.989999771118164
56348,198,2,245.99000549316406
49186,38,1,172.48999977111816
63295,1347,1,85
47835,418,1,11.989999771118164
97278,14,2,190.4900016784668
30855,435,1,132.43000030517578
63487,611,1,22.799999237060547
86063,978,1,51.9900016784668
79116,495,1,93.33000183105469
84735,806,1,127.51000213623048
3819,50,1,87.94999694824217
53431,969,1,140.1800022125244
97324,871,2,164.32000160217285
53623,457,1,36.140000343322754
12163,176,2,61.98000144958496
35054,28,1,50
90162,1504,1,208
43567,776,2,55
98675,357,1,46.9900016784668
76076,309,1,53.5
74871,435,2,202.98999786376953
19640,681,1,0.4900000095367431
9607,453,1,51.959999084472656
44841,1164,1,10.5
13537,853,1,50
12455,734,3,318.5500011444092
88934,27,1,99
56302,645,1,6.5
56179,441,1,14.949999809265137
54974,1020,1,69.98999786376953
23670,395,1,26.96999931335449
78778,348,1,169.9499969482422
1071,41,1,180.83999919891357
10981,849,1,110
33703,625,1,15.989999771118164
28061,220,1,308
93325,13,1,44.9900016784668
13998,3,1,14.989999771118164
31891,225,1,89
80590,456,1,29.950000762939453
13560,13,2,191.07000350952148
58014,724,1,34.95000076293945
35200,157,1,226.47999954223633
84812,257,2,180.0999984741211
32329,461,1,122.48999977111816
77281,783,1,99.98999786376952
98921,350,1,125.72999954223633
56494,532,2,189.5
41924,963,1,98.66000366210936
24031,667,1,128
73643,55,1,1.950000047683716
13952,154,1,22.76000022888184
84858,323,1,135.9499969482422
80198,25,1,198
36328,189,1,175
85940,89,1,15.989999771118164
91805,338,1,49.950000762939446
92887,1,1,205.22000122070312
9561,343,1,46.40000057220459
10497,59,1,18.479999542236328
5339,741,1,6.5
72269,222,1,38
81672,3,1,64.94999694824219
29143,591,1,39.9900016784668
80736,40,2,112.9800033569336
15472,168,1,68.94000148773193
52057,376,2,121.93000221252441
93517,396,1,31.989999771118164
97009,762,1,236.98999977111816
17636,60,1,28.949999809265137
2783,115,1,24.530000686645508
38930,14,1,25
36766,1483,1,55.59999847412109
61652,911,1,25
38094,558,1,28
40258,665,1,99
50583,277,1,95.60000038146973
49501,104,1,81.18000030517578
73159,53,1,568.9900054931641
70749,439,1,299.9800052642822
15518,375,1,7.949999809265136
16846,61,1,38.119998931884766
40404,461,1,210.9900016784668
72077,1167,1,45
56786,305,1,33
21237,74,1,10
62359,447,1,155
24154,21,1,10.510000228881836
84105,935,1,172
61506,1290,1,26.5
76660,490,1,38
