order_id,user_id,status,gender,created_at,returned_at,shipped_at,delivered_at,num_of_item
67015,53464,Complete,F,2022-03-26 02:09:00 UTC,,2022-03-26 11:59:00 UTC,2022-03-30 10:04:00 UTC,1
67027,53474,Complete,F,2024-05-06 14:10:16.890604 UTC,,2024-05-07 05:41:16.890604 UTC,2024-05-11 09:29:16.890604 UTC,1
67035,53482,Complete,F,2021-08-05 00:20:00 UTC,,2021-08-06 15:14:00 UTC,2021-08-10 02:51:00 UTC,2
67036,53482,Complete,F,2022-12-15 00:20:00 UTC,,2022-12-17 23:53:00 UTC,2022-12-20 21:43:00 UTC,3
67038,53483,Complete,F,2023-01-07 10:43:00 UTC,,2023-01-07 17:45:00 UTC,2023-01-11 15:07:00 UTC,1
67039,53483,Complete,F,2022-09-02 10:43:00 UTC,,2022-09-02 14:39:00 UTC,2022-09-07 03:17:00 UTC,2
67061,53506,Complete,F,2023-09-22 00:51:00 UTC,,2023-09-23 22:22:00 UTC,2023-09-25 15:11:00 UTC,1
67062,53507,Complete,F,2024-04-02 16:38:00 UTC,,2024-04-04 16:29:00 UTC,2024-04-09 13:01:00 UTC,1
67063,53508,Complete,F,2023-05-16 11:32:00 UTC,,2023-05-19 09:58:00 UTC,2023-05-20 00:29:00 UTC,1
67084,53523,Complete,F,2024-02-05 08:07:00 UTC,,2024-02-07 19:21:00 UTC,2024-02-09 03:30:00 UTC,1
67087,53525,Complete,F,2023-06-04 18:06:00 UTC,,2023-06-06 16:04:00 UTC,2023-06-07 02:47:00 UTC,1
67092,53529,Complete,F,2024-04-13 15:09:00 UTC,,2024-04-14 10:54:00 UTC,2024-04-14 19:45:00 UTC,1
67093,53530,Complete,F,2022-11-13 02:24:00 UTC,,2022-11-14 10:29:00 UTC,2022-11-18 15:23:00 UTC,2
67094,53531,Complete,F,2022-01-27 11:19:00 UTC,,2022-01-28 15:38:00 UTC,2022-02-01 13:55:00 UTC,3
67101,53536,Complete,F,2022-06-25 13:17:00 UTC,,2022-06-25 20:54:00 UTC,2022-06-30 11:36:00 UTC,4
67108,53541,Complete,F,2020-02-29 07:56:00 UTC,,2020-03-01 18:09:00 UTC,2020-03-03 11:30:00 UTC,4
67132,53556,Complete,F,2019-12-28 14:00:00 UTC,,2019-12-31 02:32:00 UTC,2019-12-31 18:34:00 UTC,2
67138,53560,Complete,F,2021-04-05 02:34:00 UTC,,2021-04-06 15:30:00 UTC,2021-04-10 02:02:00 UTC,4
67142,53562,Complete,F,2022-07-02 01:35:00 UTC,,2022-07-02 03:07:00 UTC,2022-07-02 07:50:00 UTC,2
67144,53562,Complete,F,2023-04-29 01:35:00 UTC,,2023-05-01 11:07:00 UTC,2023-05-03 15:43:00 UTC,1
67149,53565,Complete,F,2024-01-22 13:48:00 UTC,,2024-01-22 15:40:00 UTC,2024-01-24 18:20:00 UTC,4
67157,53569,Complete,F,2024-05-07 08:36:00 UTC,,2024-05-07 16:00:00 UTC,2024-05-07 18:51:00 UTC,1
67160,53571,Complete,F,2023-08-16 13:22:00 UTC,,2023-08-17 02:37:00 UTC,2023-08-21 07:24:00 UTC,1
67161,53571,Complete,F,2023-08-04 13:22:00 UTC,,2023-08-05 20:23:00 UTC,2023-08-09 21:55:00 UTC,2
67162,53573,Complete,F,2021-10-01 03:30:00 UTC,,2021-10-02 03:19:00 UTC,2021-10-03 14:17:00 UTC,2
67164,53573,Complete,F,2022-12-13 03:30:00 UTC,,2022-12-14 13:57:00 UTC,2022-12-19 00:13:00 UTC,2
67168,53581,Complete,F,2022-10-14 04:54:00 UTC,,2022-10-15 18:48:00 UTC,2022-10-19 21:09:00 UTC,2
67169,53581,Complete,F,2024-02-20 04:54:00 UTC,,2024-02-20 14:28:00 UTC,2024-02-24 01:29:00 UTC,2
67172,53582,Complete,F,2020-06-09 08:39:00 UTC,,2020-06-10 11:26:00 UTC,2020-06-12 13:44:00 UTC,1
67174,53584,Complete,F,2024-03-08 09:58:00 UTC,,2024-03-10 16:06:00 UTC,2024-03-12 08:26:00 UTC,1
67184,53590,Complete,F,2024-01-31 03:24:00 UTC,,2024-02-02 22:32:00 UTC,2024-02-03 04:35:00 UTC,2
67200,53606,Complete,F,2022-11-04 00:08:00 UTC,,2022-11-06 23:09:00 UTC,2022-11-10 20:43:00 UTC,1
67219,53620,Complete,F,2024-02-16 08:33:00 UTC,,2024-02-18 05:44:00 UTC,2024-02-21 02:09:00 UTC,1
67224,53623,Complete,F,2023-02-08 11:28:00 UTC,,2023-02-11 04:37:00 UTC,2023-02-13 17:47:00 UTC,2
67232,53632,Complete,F,2021-01-12 02:22:00 UTC,,2021-01-13 23:47:00 UTC,2021-01-14 01:39:00 UTC,1
67236,53637,Complete,F,2023-11-25 14:29:00 UTC,,2023-11-28 07:22:00 UTC,2023-11-28 20:19:00 UTC,2
67242,53642,Complete,F,2024-01-25 14:59:00 UTC,,2024-01-27 01:09:00 UTC,2024-01-29 15:18:00 UTC,1
67246,53645,Complete,F,2022-07-30 00:39:00 UTC,,2022-08-01 05:21:00 UTC,2022-08-03 15:51:00 UTC,2
67254,53651,Complete,F,2023-10-13 14:13:00 UTC,,2023-10-15 22:50:00 UTC,2023-10-16 03:45:00 UTC,1
67255,53652,Complete,F,2023-01-09 05:38:00 UTC,,2023-01-11 18:44:00 UTC,2023-01-16 16:42:00 UTC,1
67264,53661,Complete,F,2021-11-05 01:49:00 UTC,,2021-11-06 22:02:00 UTC,2021-11-08 17:13:00 UTC,2
67270,53668,Complete,F,2021-11-18 13:59:00 UTC,,2021-11-19 17:27:00 UTC,2021-11-22 19:32:00 UTC,2
67274,53671,Complete,F,2022-05-26 08:10:00 UTC,,2022-05-27 19:03:00 UTC,2022-05-30 03:28:00 UTC,4
67281,53676,Complete,F,2023-04-05 09:50:00 UTC,,2023-04-07 13:23:00 UTC,2023-04-11 15:10:00 UTC,4
67282,53677,Complete,F,2024-03-08 00:50:00 UTC,,2024-03-08 17:23:00 UTC,2024-03-09 08:46:00 UTC,1
67303,53694,Complete,F,2024-03-28 10:00:00 UTC,,2024-03-28 23:49:00 UTC,2024-03-29 12:58:00 UTC,1
67312,53700,Complete,F,2024-04-22 13:56:00 UTC,,2024-04-24 13:41:00 UTC,2024-04-28 04:40:00 UTC,1
67351,53733,Complete,F,2023-02-28 14:10:00 UTC,,2023-03-01 23:01:00 UTC,2023-03-02 14:15:00 UTC,2
67355,53737,Complete,F,2024-03-29 12:02:00 UTC,,2024-04-01 01:18:00 UTC,2024-04-03 18:08:00 UTC,1
67356,53737,Complete,F,2024-04-13 12:02:00 UTC,,2024-04-14 05:00:00 UTC,2024-04-17 21:00:00 UTC,1
67357,53738,Complete,F,2024-03-27 14:45:00 UTC,,2024-03-27 19:23:00 UTC,2024-03-30 03:53:00 UTC,1
67360,53741,Complete,F,2023-12-26 08:08:00 UTC,,2023-12-29 05:26:00 UTC,2024-01-01 16:22:00 UTC,1
67365,53746,Complete,F,2023-06-30 09:32:00 UTC,,2023-07-02 03:37:00 UTC,2023-07-07 00:34:00 UTC,3
67372,53753,Complete,F,2023-09-07 10:42:00 UTC,,2023-09-09 14:52:00 UTC,2023-09-12 21:36:00 UTC,1
67373,53753,Complete,F,2022-02-04 10:42:00 UTC,,2022-02-04 20:06:00 UTC,2022-02-09 19:20:00 UTC,1
67374,53753,Complete,F,2020-12-30 10:42:00 UTC,,2020-12-31 08:14:00 UTC,2021-01-03 03:22:00 UTC,1
67376,53755,Complete,F,2022-03-17 03:58:00 UTC,,2022-03-17 18:25:00 UTC,2022-03-21 06:06:00 UTC,2
67380,53760,Complete,F,2021-12-14 08:30:00 UTC,,2021-12-16 22:01:00 UTC,2021-12-18 21:06:00 UTC,1
67381,53761,Complete,F,2023-08-15 02:30:00 UTC,,2023-08-15 16:15:00 UTC,2023-08-17 04:48:00 UTC,1
67387,53765,Complete,F,2022-07-23 14:43:00 UTC,,2022-07-25 16:59:00 UTC,2022-07-29 12:08:00 UTC,2
67388,53766,Complete,F,2023-06-03 16:54:00 UTC,,2023-06-06 06:37:00 UTC,2023-06-08 14:15:00 UTC,1
67394,53769,Complete,F,2024-05-02 05:02:00 UTC,,2024-05-04 12:00:00 UTC,2024-05-07 20:18:00 UTC,1
67395,53770,Complete,F,2022-09-07 09:09:00 UTC,,2022-09-07 21:39:00 UTC,2022-09-08 00:05:00 UTC,1
67396,53771,Complete,F,2024-02-05 15:16:00 UTC,,2024-02-08 00:05:00 UTC,2024-02-09 17:04:00 UTC,3
67398,53774,Complete,F,2022-10-16 05:49:00 UTC,,2022-10-17 16:56:00 UTC,2022-10-21 20:53:00 UTC,1
67405,53780,Complete,F,2024-05-09 00:41:25.301368 UTC,,2024-05-09 15:26:25.301368 UTC,2024-05-11 19:52:25.301368 UTC,1
67407,53781,Complete,F,2019-12-10 07:04:00 UTC,,2019-12-11 05:36:00 UTC,2019-12-16 02:13:00 UTC,1
67410,53781,Complete,F,2019-07-24 07:04:00 UTC,,2019-07-25 17:34:00 UTC,2019-07-26 09:15:00 UTC,2
67415,53783,Complete,F,2021-08-16 01:45:00 UTC,,2021-08-18 09:43:00 UTC,2021-08-19 03:04:00 UTC,1
67447,53803,Complete,F,2024-02-13 14:17:00 UTC,,2024-02-13 20:52:00 UTC,2024-02-18 15:44:00 UTC,1
67458,53811,Complete,F,2022-07-05 09:57:00 UTC,,2022-07-06 00:32:00 UTC,2022-07-06 06:04:00 UTC,1
67459,53811,Complete,F,2022-08-12 09:57:00 UTC,,2022-08-14 02:55:00 UTC,2022-08-16 01:06:00 UTC,1
67497,53850,Complete,F,2023-12-04 18:39:00 UTC,,2023-12-06 05:48:00 UTC,2023-12-06 18:21:00 UTC,1
67514,53865,Complete,F,2020-10-11 09:22:00 UTC,,2020-10-11 18:36:00 UTC,2020-10-13 05:00:00 UTC,1
67522,53871,Complete,F,2021-10-30 04:54:00 UTC,,2021-10-31 18:29:00 UTC,2021-11-01 21:04:00 UTC,2
67525,53874,Complete,F,2024-05-03 05:54:00 UTC,,2024-05-05 17:12:00 UTC,2024-05-09 17:52:00 UTC,3
67526,53874,Complete,F,2024-05-01 05:54:00 UTC,,2024-05-02 03:52:00 UTC,2024-05-04 18:48:00 UTC,1
67527,53875,Complete,F,2023-11-23 06:39:00 UTC,,2023-11-25 02:53:00 UTC,2023-11-25 20:27:00 UTC,3
67537,53882,Complete,F,2023-12-06 11:50:00 UTC,,2023-12-07 06:23:00 UTC,2023-12-08 21:41:00 UTC,2
67552,53894,Complete,F,2022-09-13 11:33:00 UTC,,2022-09-13 15:17:00 UTC,2022-09-14 03:38:00 UTC,1
67562,53902,Complete,F,2021-11-08 10:52:00 UTC,,2021-11-09 15:41:00 UTC,2021-11-13 21:55:00 UTC,2
67570,53906,Complete,F,2019-05-26 10:19:00 UTC,,2019-05-26 19:43:00 UTC,2019-05-29 10:22:00 UTC,1
67571,53907,Complete,F,2023-03-26 01:41:00 UTC,,2023-03-26 21:13:00 UTC,2023-03-28 19:20:00 UTC,2
67574,53909,Complete,F,2024-04-05 17:11:00 UTC,,2024-04-06 16:10:00 UTC,2024-04-08 02:10:00 UTC,2
67576,53910,Complete,F,2020-11-02 07:01:00 UTC,,2020-11-02 13:23:00 UTC,2020-11-06 03:57:00 UTC,1
67584,53913,Complete,F,2023-05-30 16:49:00 UTC,,2023-06-02 14:07:00 UTC,2023-06-06 16:43:00 UTC,1
67596,53920,Complete,F,2022-12-02 12:10:00 UTC,,2022-12-02 23:26:00 UTC,2022-12-05 06:13:00 UTC,1
67608,53928,Complete,F,2023-09-19 02:21:00 UTC,,2023-09-19 06:09:00 UTC,2023-09-19 14:16:00 UTC,1
67613,53929,Complete,F,2023-09-14 00:54:00 UTC,,2023-09-16 09:47:00 UTC,2023-09-19 10:16:00 UTC,4
67620,53936,Complete,F,2022-10-29 00:20:00 UTC,,2022-10-30 17:03:00 UTC,2022-11-03 10:25:00 UTC,1
67621,53936,Complete,F,2023-05-21 00:20:00 UTC,,2023-05-22 09:55:00 UTC,2023-05-22 11:08:00 UTC,1
67628,53943,Complete,F,2023-03-30 04:58:00 UTC,,2023-03-30 21:28:00 UTC,2023-03-31 22:57:00 UTC,1
67629,53944,Complete,F,2023-08-08 06:36:00 UTC,,2023-08-09 03:04:00 UTC,2023-08-12 06:10:00 UTC,3
67642,53953,Complete,F,2020-04-17 13:21:00 UTC,,2020-04-20 05:16:00 UTC,2020-04-22 02:01:00 UTC,1
67646,53956,Complete,F,2022-01-03 18:00:00 UTC,,2022-01-04 08:16:00 UTC,2022-01-08 06:23:00 UTC,2
67647,53957,Complete,F,2024-03-20 12:49:00 UTC,,2024-03-20 16:14:00 UTC,2024-03-25 15:04:00 UTC,1
67649,53957,Complete,F,2024-02-12 12:49:00 UTC,,2024-02-13 07:20:00 UTC,2024-02-16 12:08:00 UTC,1
67658,53966,Complete,F,2022-09-17 17:41:00 UTC,,2022-09-18 23:55:00 UTC,2022-09-21 16:35:00 UTC,2
67667,53972,Complete,F,2021-11-22 04:55:00 UTC,,2021-11-24 13:11:00 UTC,2021-11-26 14:46:00 UTC,2
67669,53973,Complete,F,2023-10-20 12:04:00 UTC,,2023-10-22 23:00:00 UTC,2023-10-25 10:07:00 UTC,2
67671,53973,Complete,F,2022-02-26 12:04:00 UTC,,2022-02-28 20:00:00 UTC,2022-03-05 10:56:00 UTC,1
67679,53981,Complete,F,2023-03-06 00:30:00 UTC,,2023-03-08 10:57:00 UTC,2023-03-09 19:48:00 UTC,1
67681,53984,Complete,F,2021-07-30 16:22:00 UTC,,2021-07-31 04:44:00 UTC,2021-08-04 19:07:00 UTC,1
67699,54005,Complete,F,2021-08-13 06:32:00 UTC,,2021-08-15 22:59:00 UTC,2021-08-17 06:55:00 UTC,1
67701,54006,Complete,F,2024-04-14 01:04:00 UTC,,2024-04-15 09:45:00 UTC,2024-04-19 05:41:00 UTC,1
67703,54008,Complete,F,2023-10-05 10:10:00 UTC,,2023-10-07 23:55:00 UTC,2023-10-12 15:33:00 UTC,2
67716,54018,Complete,F,2024-04-21 05:57:00 UTC,,2024-04-22 16:38:00 UTC,2024-04-27 04:56:00 UTC,1
67724,54024,Complete,F,2024-04-19 13:40:00 UTC,,2024-04-20 17:40:00 UTC,2024-04-24 11:10:00 UTC,2
67753,54049,Complete,F,2022-10-04 14:31:00 UTC,,2022-10-06 15:23:00 UTC,2022-10-06 22:44:00 UTC,2
67774,54065,Complete,F,2023-10-05 14:47:00 UTC,,2023-10-08 10:18:00 UTC,2023-10-09 04:21:00 UTC,1
67781,54072,Complete,F,2023-10-19 15:34:00 UTC,,2023-10-20 04:35:00 UTC,2023-10-25 02:47:00 UTC,2
67782,54073,Complete,F,2024-03-09 11:14:00 UTC,,2024-03-10 23:30:00 UTC,2024-03-13 05:02:00 UTC,4
67783,54073,Complete,F,2024-03-19 11:14:00 UTC,,2024-03-21 05:03:00 UTC,2024-03-25 14:58:00 UTC,4
67784,54073,Complete,F,2023-05-29 11:14:00 UTC,,2023-05-30 14:57:00 UTC,2023-06-03 21:24:00 UTC,4
67785,54075,Complete,F,2020-01-21 05:43:00 UTC,,2020-01-22 13:38:00 UTC,2020-01-27 10:26:00 UTC,1
67792,54079,Complete,F,2022-09-16 09:11:00 UTC,,2022-09-16 14:56:00 UTC,2022-09-18 04:47:00 UTC,1
67796,54081,Complete,F,2024-01-15 00:58:00 UTC,,2024-01-16 17:35:00 UTC,2024-01-18 20:17:00 UTC,1
67802,54087,Complete,F,2021-11-24 17:53:00 UTC,,2021-11-26 07:59:00 UTC,2021-11-28 13:38:00 UTC,1
67813,54096,Complete,F,2023-07-28 09:19:00 UTC,,2023-07-29 21:18:00 UTC,2023-08-01 12:26:00 UTC,1
67822,54103,Complete,F,2023-03-25 14:22:00 UTC,,2023-03-25 18:58:00 UTC,2023-03-29 23:54:00 UTC,2
67832,54112,Complete,F,2024-04-19 00:45:00 UTC,,2024-04-21 23:27:00 UTC,2024-04-23 17:37:00 UTC,1
67833,54114,Complete,F,2022-04-27 11:02:00 UTC,,2022-04-28 08:31:00 UTC,2022-04-30 16:51:00 UTC,1
67844,54125,Complete,F,2022-07-26 10:49:00 UTC,,2022-07-28 18:09:00 UTC,2022-08-02 08:38:00 UTC,1
67855,54137,Complete,F,2024-04-16 15:38:00 UTC,,2024-04-18 00:13:00 UTC,2024-04-21 09:28:00 UTC,1
67867,54147,Complete,F,2022-06-18 16:21:00 UTC,,2022-06-20 09:29:00 UTC,2022-06-24 15:18:00 UTC,1
67880,54160,Complete,F,2021-08-13 00:32:00 UTC,,2021-08-14 08:30:00 UTC,2021-08-18 18:49:00 UTC,1
67886,54165,Complete,F,2023-05-06 12:19:00 UTC,,2023-05-09 01:20:00 UTC,2023-05-09 18:19:00 UTC,1
67901,54175,Complete,F,2023-08-04 07:58:00 UTC,,2023-08-06 09:39:00 UTC,2023-08-11 01:30:00 UTC,1
67902,54175,Complete,F,2023-08-18 07:58:00 UTC,,2023-08-20 21:03:00 UTC,2023-08-22 15:52:00 UTC,4
67912,54185,Complete,F,2022-07-02 13:12:00 UTC,,2022-07-02 17:45:00 UTC,2022-07-05 08:16:00 UTC,1
67929,54199,Complete,F,2024-04-02 18:03:00 UTC,,2024-04-03 03:46:00 UTC,2024-04-03 05:35:00 UTC,1
67936,54204,Complete,F,2022-08-09 18:10:00 UTC,,2022-08-11 08:59:00 UTC,2022-08-11 17:20:00 UTC,1
67937,54204,Complete,F,2023-10-15 18:10:00 UTC,,2023-10-16 23:32:00 UTC,2023-10-20 09:43:00 UTC,1
67944,54210,Complete,F,2023-07-25 05:07:00 UTC,,2023-07-25 06:56:00 UTC,2023-07-29 13:46:00 UTC,1
67949,54215,Complete,F,2022-05-14 17:33:00 UTC,,2022-05-15 07:41:00 UTC,2022-05-18 11:01:00 UTC,1
67950,54216,Complete,F,2021-01-20 01:32:00 UTC,,2021-01-22 12:07:00 UTC,2021-01-26 19:57:00 UTC,4
67961,54224,Complete,F,2024-02-12 02:36:00 UTC,,2024-02-14 06:29:00 UTC,2024-02-18 06:22:00 UTC,1
67975,54238,Complete,F,2020-09-10 18:39:00 UTC,,2020-09-11 02:07:00 UTC,2020-09-15 13:16:00 UTC,1
67977,54239,Complete,F,2022-06-02 13:05:00 UTC,,2022-06-03 05:11:00 UTC,2022-06-08 04:47:00 UTC,1
67994,54250,Complete,F,2023-08-05 07:48:00 UTC,,2023-08-05 20:55:00 UTC,2023-08-07 23:33:00 UTC,1
68000,54255,Complete,F,2023-11-02 01:59:00 UTC,,2023-11-03 04:10:00 UTC,2023-11-03 13:45:00 UTC,2
68018,54272,Complete,F,2021-04-05 01:05:00 UTC,,2021-04-07 10:48:00 UTC,2021-04-09 00:56:00 UTC,1
68027,54281,Complete,F,2024-05-08 08:26:38.458137 UTC,,2024-05-08 18:22:38.458137 UTC,2024-05-10 15:27:38.458137 UTC,1
68040,54292,Complete,F,2022-08-12 16:38:00 UTC,,2022-08-15 05:45:00 UTC,2022-08-19 13:37:00 UTC,1
68049,54300,Complete,F,2024-01-21 11:29:00 UTC,,2024-01-23 20:10:00 UTC,2024-01-25 02:00:00 UTC,2
68065,54315,Complete,F,2023-03-31 11:28:00 UTC,,2023-04-01 05:46:00 UTC,2023-04-01 18:16:00 UTC,1
68066,54316,Complete,F,2023-11-22 12:53:00 UTC,,2023-11-24 13:24:00 UTC,2023-11-28 14:41:00 UTC,1
68073,54321,Complete,F,2023-01-29 17:01:00 UTC,,2023-01-31 09:40:00 UTC,2023-02-03 02:36:00 UTC,1
68081,54328,Complete,F,2022-08-16 08:59:00 UTC,,2022-08-18 15:32:00 UTC,2022-08-20 09:00:00 UTC,1
68084,54330,Complete,F,2022-08-13 01:50:00 UTC,,2022-08-13 03:43:00 UTC,2022-08-13 08:07:00 UTC,1
68085,54330,Complete,F,2022-01-28 01:50:00 UTC,,2022-01-30 03:44:00 UTC,2022-02-03 18:32:00 UTC,1
68100,54344,Complete,F,2023-09-15 09:45:00 UTC,,2023-09-17 15:07:00 UTC,2023-09-20 11:51:00 UTC,1
68128,54369,Complete,F,2024-02-02 15:05:00 UTC,,2024-02-03 16:11:00 UTC,2024-02-05 13:10:00 UTC,1
68130,54371,Complete,F,2020-04-25 03:58:00 UTC,,2020-04-25 09:52:00 UTC,2020-04-28 18:50:00 UTC,2
68133,54374,Complete,F,2024-03-22 16:13:00 UTC,,2024-03-25 01:20:00 UTC,2024-03-27 20:47:00 UTC,2
68138,54375,Complete,F,2023-12-05 13:01:00 UTC,,2023-12-08 04:20:00 UTC,2023-12-08 16:25:00 UTC,2
68144,54379,Complete,F,2023-12-04 17:37:00 UTC,,2023-12-04 18:15:00 UTC,2023-12-09 16:51:00 UTC,2
68152,54385,Complete,F,2023-02-19 04:17:00 UTC,,2023-02-21 16:30:00 UTC,2023-02-23 16:27:00 UTC,1
68164,54392,Complete,F,2021-04-16 18:56:00 UTC,,2021-04-18 19:30:00 UTC,2021-04-19 22:49:00 UTC,2
68176,54400,Complete,F,2024-01-21 12:35:00 UTC,,2024-01-23 00:50:00 UTC,2024-01-24 03:42:00 UTC,2
68184,54406,Complete,F,2023-12-16 02:54:00 UTC,,2023-12-18 00:43:00 UTC,2023-12-21 07:27:00 UTC,1
68188,54412,Complete,F,2024-02-11 00:58:00 UTC,,2024-02-12 10:25:00 UTC,2024-02-15 08:00:00 UTC,1
68189,54412,Complete,F,2024-04-22 00:58:00 UTC,,2024-04-23 07:14:00 UTC,2024-04-26 00:32:00 UTC,1
68215,54429,Complete,F,2024-03-02 08:48:00 UTC,,2024-03-04 05:20:00 UTC,2024-03-08 14:45:00 UTC,1
68222,54435,Complete,F,2024-04-05 17:12:00 UTC,,2024-04-07 17:15:00 UTC,2024-04-08 09:38:00 UTC,1
68227,54439,Complete,F,2023-04-02 15:45:00 UTC,,2023-04-02 19:04:00 UTC,2023-04-06 11:43:00 UTC,4
68233,54443,Complete,F,2022-03-21 08:46:00 UTC,,2022-03-23 21:19:00 UTC,2022-03-24 03:17:00 UTC,2
68237,54445,Complete,F,2023-10-03 15:49:00 UTC,,2023-10-04 17:05:00 UTC,2023-10-04 17:45:00 UTC,1
68239,54447,Complete,F,2023-12-20 05:55:00 UTC,,2023-12-22 10:59:00 UTC,2023-12-24 10:51:00 UTC,1
68246,54455,Complete,F,2023-09-08 18:55:00 UTC,,2023-09-11 15:34:00 UTC,2023-09-12 01:05:00 UTC,3
68284,54489,Complete,F,2024-01-20 16:13:00 UTC,,2024-01-23 14:30:00 UTC,2024-01-25 22:38:00 UTC,1
68285,54490,Complete,F,2021-12-25 16:44:00 UTC,,2021-12-26 16:16:00 UTC,2021-12-27 04:58:00 UTC,1
68290,54492,Complete,F,2024-03-13 12:46:00 UTC,,2024-03-15 00:41:00 UTC,2024-03-19 13:58:00 UTC,1
68291,54494,Complete,F,2024-05-03 15:51:00 UTC,,2024-05-04 11:00:00 UTC,2024-05-09 03:38:00 UTC,1
68293,54495,Complete,F,2022-02-07 04:06:00 UTC,,2022-02-07 13:59:00 UTC,2022-02-09 01:49:00 UTC,1
68295,54498,Complete,F,2020-02-29 16:26:00 UTC,,2020-03-01 01:55:00 UTC,2020-03-03 13:30:00 UTC,3
68301,54504,Complete,F,2021-11-02 03:44:00 UTC,,2021-11-03 17:34:00 UTC,2021-11-04 07:49:00 UTC,1
68309,54511,Complete,F,2024-04-01 10:44:00 UTC,,2024-04-03 12:28:00 UTC,2024-04-04 04:56:00 UTC,2
68316,54519,Complete,F,2024-03-02 14:43:00 UTC,,2024-03-04 08:58:00 UTC,2024-03-05 18:19:00 UTC,2
68318,54521,Complete,F,2023-10-20 11:10:00 UTC,,2023-10-23 08:32:00 UTC,2023-10-24 22:17:00 UTC,1
68325,54527,Complete,F,2023-10-17 03:46:00 UTC,,2023-10-17 05:17:00 UTC,2023-10-18 18:09:00 UTC,1
68332,54534,Complete,F,2024-02-20 06:13:00 UTC,,2024-02-21 06:02:00 UTC,2024-02-25 07:41:00 UTC,1
68334,54536,Complete,F,2024-01-31 04:13:00 UTC,,2024-02-02 03:58:00 UTC,2024-02-04 21:12:00 UTC,1
68337,54536,Complete,F,2023-08-11 04:13:00 UTC,,2023-08-12 06:43:00 UTC,2023-08-16 16:20:00 UTC,1
68352,54550,Complete,F,2023-11-17 07:40:00 UTC,,2023-11-19 21:59:00 UTC,2023-11-20 15:36:00 UTC,2
68366,54560,Complete,F,2021-10-16 08:22:00 UTC,,2021-10-17 00:51:00 UTC,2021-10-17 10:54:00 UTC,1
68389,54575,Complete,F,2023-03-25 09:13:00 UTC,,2023-03-26 05:19:00 UTC,2023-03-30 19:40:00 UTC,1
68396,54577,Complete,F,2023-11-17 18:46:00 UTC,,2023-11-18 16:58:00 UTC,2023-11-19 13:42:00 UTC,3
68420,54591,Complete,F,2023-12-25 17:16:00 UTC,,2023-12-27 17:31:00 UTC,2023-12-27 20:03:00 UTC,3
68425,54600,Complete,F,2023-10-07 16:49:00 UTC,,2023-10-09 18:43:00 UTC,2023-10-11 03:08:00 UTC,2
68429,54602,Complete,F,2023-06-21 09:15:00 UTC,,2023-06-23 11:49:00 UTC,2023-06-25 19:13:00 UTC,1
68433,54604,Complete,F,2023-05-01 02:41:00 UTC,,2023-05-02 16:35:00 UTC,2023-05-05 11:28:00 UTC,1
68434,54605,Complete,F,2023-09-17 00:29:00 UTC,,2023-09-17 19:01:00 UTC,2023-09-18 11:42:00 UTC,2
68442,54614,Complete,F,2024-04-19 09:18:00 UTC,,2024-04-21 11:07:00 UTC,2024-04-23 14:49:00 UTC,1
68444,54615,Complete,F,2024-02-03 07:08:00 UTC,,2024-02-03 17:00:00 UTC,2024-02-06 05:00:00 UTC,1
68450,54621,Complete,F,2023-02-22 14:12:00 UTC,,2023-02-23 06:17:00 UTC,2023-02-28 04:46:00 UTC,1
68464,54636,Complete,F,2022-03-24 09:20:00 UTC,,2022-03-25 03:06:00 UTC,2022-03-25 06:53:00 UTC,2
68471,54640,Complete,F,2021-09-19 06:29:00 UTC,,2021-09-20 02:39:00 UTC,2021-09-20 20:56:00 UTC,2
68472,54640,Complete,F,2021-02-15 06:29:00 UTC,,2021-02-15 16:53:00 UTC,2021-02-17 23:44:00 UTC,4
68479,54645,Complete,F,2021-03-04 18:37:00 UTC,,2021-03-05 05:37:00 UTC,2021-03-07 06:32:00 UTC,1
68481,54648,Complete,F,2020-07-16 07:19:00 UTC,,2020-07-17 02:43:00 UTC,2020-07-17 15:45:00 UTC,1
68485,54649,Complete,F,2024-05-07 01:54:00 UTC,,2024-05-08 23:10:00 UTC,2024-05-11 16:18:00 UTC,2
68497,54657,Complete,F,2022-12-25 10:46:00 UTC,,2022-12-28 08:43:00 UTC,2023-01-01 03:00:00 UTC,1
68500,54658,Complete,F,2019-08-03 13:25:00 UTC,,2019-08-06 06:15:00 UTC,2019-08-10 09:53:00 UTC,1
68534,54687,Complete,F,2024-05-06 17:01:48.833644 UTC,,2024-05-07 09:54:48.833644 UTC,2024-05-08 13:10:48.833644 UTC,1
68537,54689,Complete,F,2024-05-04 17:58:00 UTC,,2024-05-05 22:42:00 UTC,2024-05-10 06:13:00 UTC,1
68544,54694,Complete,F,2024-04-12 16:05:00 UTC,,2024-04-14 04:48:00 UTC,2024-04-14 19:30:00 UTC,2
68549,54699,Complete,F,2021-10-20 04:06:00 UTC,,2021-10-20 11:48:00 UTC,2021-10-23 01:15:00 UTC,1
68556,54703,Complete,F,2019-09-04 15:57:00 UTC,,2019-09-04 21:15:00 UTC,2019-09-06 00:46:00 UTC,1
68567,54709,Complete,F,2022-07-31 06:47:00 UTC,,2022-08-02 15:23:00 UTC,2022-08-05 15:13:00 UTC,1
